Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.2.15-10.0.2.5-45535-5432-6,10.0.2.15,45535,10.0.2.5,5432,6,15/12/2025 11:08:15 PM,16690,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,11443.97843,599.1611744,1854.444444,1932.130502,6568,23,8281,2070.25,1001.391157,3474,1302,14621,3655.25,2181.8673,6568,1284,0,0,0,0,168,168,299.5805872,299.5805872,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,28435,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-39677-5432-6,10.0.2.15,39677,10.0.2.5,5432,6,15/12/2025 11:08:16 PM,17256,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,11068.61382,579.5085767,1917.333333,1554.019224,5031,24,13798,3449.5,1066.56786,5031,2766,14442,3610.5,2321.539216,6310,1223,0,0,0,0,168,168,289.7542884,289.7542884,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,20254,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-36051-5432-6,10.0.2.15,36051,10.0.2.5,5432,6,15/12/2025 11:08:16 PM,20022,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,9539.506543,499.4506043,2224.666667,1464.793159,4091,26,13909,3477.25,2326.685106,6672,1098,17322,4330.5,876.595878,5626,3725,0,0,0,0,168,168,249.7253022,249.7253022,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,15563,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-40417-5432-6,10.0.2.15,40417,10.0.2.5,5432,6,15/12/2025 11:08:17 PM,11362,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,16810.4207,880.1267383,1262.444444,1249.929909,3735,1,7626,1906.5,1084.508645,3228,963,9031,2257.75,1937.662058,4719,1,0,0,0,0,168,168,440.0633691,440.0633691,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,24097,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-46577-5432-6,10.0.2.15,46577,10.0.2.5,5432,6,15/12/2025 11:08:17 PM,10557,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,18092.26106,947.2387989,1173,809.2927468,2683,15,6619,1654.75,992.2070936,3022,759,9000,2250,443.4147795,2683,1634,0,0,0,0,168,168,473.6193995,473.6193995,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,35344,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-44755-5432-6,10.0.2.15,44755,10.0.2.5,5432,6,15/12/2025 11:08:17 PM,22832,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,8365.451997,437.98178,2536.888889,1989.563234,5756,58,15154,3788.5,1389.268513,5756,2672,20054,5013.5,3090.611212,7742,819,0,0,0,0,168,168,218.99089,218.99089,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,20130,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-43671-5432-6,10.0.2.15,43671,10.0.2.5,5432,6,15/12/2025 11:08:18 PM,19634,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,9728.022818,509.3205664,2181.555556,1579.29186,4788,32,14539,3634.75,2136.566307,6671,1668,16717,4179.25,3058.989199,8071,1625,0,0,0,0,168,168,254.6602832,254.6602832,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,16174,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-36029-5432-6,10.0.2.15,36029,10.0.2.5,5432,6,15/12/2025 11:08:18 PM,26645,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,7168.324263,375.3049353,2960.555556,1906.317531,6257,56,20098,5024.5,2645.380691,7886,1772,24125,6031.25,3770.492132,10901,1959,0,0,0,0,168,168,187.6524676,187.6524676,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,10196,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-43163-5432-6,10.0.2.15,43163,10.0.2.5,5432,6,15/12/2025 11:08:19 PM,22445,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,8509.690354,445.5335264,2493.888889,1243.498838,4396,62,18531,4632.75,2664.724548,8410,2324,18049,4512.25,2717.596042,7602,2196,0,0,0,0,168,168,222.7667632,222.7667632,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,14252,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-41295-5432-6,10.0.2.15,41295,10.0.2.5,5432,6,15/12/2025 11:08:19 PM,26559,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,7191.535826,376.5202003,2951,1775.129291,6196,235,19742,4935.5,2570.387066,7598,1661,24012,6003,3934.863996,10689,2559,0,0,0,0,168,168,188.2601002,188.2601002,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,10580,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-46327-5432-6,10.0.2.15,46327,10.0.2.5,5432,6,15/12/2025 11:08:20 PM,26525,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,7200.754006,377.0028275,2947.222222,2216.064686,6290,20,19703,4925.75,922.7503725,6290,4263,24422,6105.5,5741.474288,11562,917,0,0,0,0,168,168,188.5014138,188.5014138,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,12686,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-33283-5432-6,10.0.2.15,33283,10.0.2.5,5432,6,15/12/2025 11:08:20 PM,61610,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,3100.14608,162.3113131,6845.555556,12260.94376,39077,2,55061,13765.25,16952.88468,39077,3461,56077,14019.25,20684.91652,44370,2,0,0,0,0,168,168,81.15565655,81.15565655,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,14376,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-46651-5432-6,10.0.2.15,46651,10.0.2.5,5432,6,15/12/2025 11:08:21 PM,30804,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,6200.493442,324.6331645,3422.666667,1648.290175,6381,1784,24409,6102.25,3457.556302,10241,1784,27457,6864.25,6681.118987,16188,1871,0,0,0,0,168,168,162.3165823,162.3165823,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,9167,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-37575-5432-6,10.0.2.15,37575,10.0.2.5,5432,6,15/12/2025 11:07:47 PM,34342470,7,6,81,110,41,0,11.57142857,19.76408479,97,0,18.33333333,38.887873,5.561626755,0.378540041,2861872.5,6898516.074,2.12E+07,302,3.43E+07,5722947.333,9222901.755,2.12E+07,2894,1.31E+07,2620775,5841739.441,1.31E+07,1591,0,0,0,0,232,200,0.203829253,0.174710788,0,97,13.64285714,28.08395968,788.7087912,2,2,0,4,12,0,0,0,0,14.69230769,11.57142857,18.33333333,0,0,0,191,4,7507,3,40,3,55,502,46,2,32,2056,0,2056,2056,1.72E+07,5775891.433,2.12E+07,1.31E+07,0
10.0.2.15-10.0.2.5-37933-5432-6,10.0.2.15,37933,10.0.2.5,5432,6,15/12/2025 11:08:22 PM,29949,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,6377.508431,333.900965,3327.666667,2706.302736,9796,26,22405,5601.25,3397.958934,9796,1811,27925,6981.25,5406.176183,14952,3592,0,0,0,0,168,168,166.9504825,166.9504825,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,15600,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-46783-5432-6,10.0.2.15,46783,10.0.2.5,5432,6,15/12/2025 11:08:22 PM,40603,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,4704.085905,246.2872202,4511.444444,3064.013304,12485,2493,33485,8371.25,4022.83883,12485,2960,36052,9013,8161.573419,20503,2978,0,0,0,0,168,168,123.1436101,123.1436101,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,11538,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-42583-5432-6,10.0.2.15,42583,10.0.2.5,5432,6,15/12/2025 11:08:22 PM,30261,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,6311.754403,330.4583457,3362.333333,1172.323228,5284,1991,23695,5923.75,4058.594779,11691,2231,26937,6734.25,3858.951531,12207,3218,0,0,0,0,168,168,165.2291729,165.2291729,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,9796,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-43915-5432-6,10.0.2.15,43915,10.0.2.5,5432,6,15/12/2025 11:08:23 PM,52688,5,5,81,110,41,0,16.2,22.1855809,97,0,22,42.3024822,3625.113878,189.7965381,5854.222222,7009.626644,18090,69,49537,12384.25,9141.024683,22192,3735,49022,12255.5,17387.51407,37803,1144,0,0,0,0,168,168,94.89826906,94.89826906,0,97,17.36363636,30.89101075,954.2545455,1,2,0,4,9,0,0,0,1,19.1,16.2,22,0,0,0,191,4,4516,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-35561-5432-6,10.0.2.15,35561,10.0.2.5,5432,6,15/12/2025 11:08:23 PM,40858,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,4625.777082,244.7501101,4539.777778,3610.102899,10235,1,35992,8998,1766.026236,10235,6472,34675,8668.75,8594.731346,16146,1,0,0,0,0,168,168,122.3750551,122.3750551,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,8754,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-45701-5432-6,10.0.2.15,45701,10.0.2.5,5432,6,15/12/2025 11:08:24 PM,26507,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,7130.192025,377.2588373,2945.222222,2257.668309,7265,21,14763,3690.75,1174.123609,5056,2620,24668,6167,3696.133385,9906,1821,0,0,0,0,168,168,188.6294186,188.6294186,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,13343,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-42597-5432-6,10.0.2.15,42597,10.0.2.5,5432,6,15/12/2025 11:08:35 PM,26003,6,5,80,285,41,0,13.33333333,20.66559137,272,0,57,120.3204056,14036.8419,423.0281121,2600.3,1814.660547,5341,28,22788,4557.6,1235.713478,6259,3112,22419,5604.75,3244.629036,10102,2573,0,0,0,0,200,168,230.7426066,192.2855055,0,272,30.41666667,77.60794047,6022.992424,2,2,0,4,10,0,0,0,0,33.18181818,13.33333333,57,0,0,0,365,4,24135,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,1
10.0.2.15-10.0.2.5-34085-5432-6,10.0.2.15,34085,10.0.2.5,5432,6,15/12/2025 11:08:36 PM,10514,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,17976.03196,951.112802,1168.222222,745.003654,2279,20,6481,1620.25,1131.193286,3205,677,9600,2400,635.8574264,3258,1754,0,0,0,0,168,168,475.556401,475.556401,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,29334,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-39779-5432-6,10.0.2.15,39779,10.0.2.5,5432,6,15/12/2025 11:08:36 PM,25052,6,5,80,285,41,0,13.33333333,20.66559137,272,0,57,120.3204056,14569.69503,439.0866997,2505.2,1992.25767,5916,31,22262,4452.4,2661.359953,7844,1858,21730,5432.5,2123.387938,8439,3578,0,0,0,0,200,168,239.5018362,199.5848635,0,272,30.41666667,77.60794047,6022.992424,2,2,0,4,10,0,0,0,0,33.18181818,13.33333333,57,0,0,0,365,4,22458,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,1
10.0.2.15-10.0.2.5-43395-5432-6,10.0.2.15,43395,10.0.2.5,5432,6,15/12/2025 11:08:37 PM,12634,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,14959.63274,791.5149596,1403.777778,880.2601573,2872,25,9299,2324.75,1581.159358,4610,1140,10707,2676.75,879.0268767,3373,1395,0,0,0,0,168,168,395.7574798,395.7574798,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,23749,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-42589-5432-6,10.0.2.15,42589,10.0.2.5,5432,6,15/12/2025 11:08:37 PM,10702,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,17660.25042,934.4047842,1189.111111,861.1191039,2568,9,6429,1607.25,579.3987545,2183,879,9294,2323.5,1015.312596,3656,1452,0,0,0,0,168,168,467.2023921,467.2023921,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,32418,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-36225-5432-6,10.0.2.15,36225,10.0.2.5,5432,6,15/12/2025 11:08:37 PM,22809,6,5,80,285,41,0,13.33333333,20.66559137,272,0,57,120.3204056,16002.45517,482.2657723,2280.9,1890.267145,6478,59,20676,4135.2,2397.988887,7190,1217,21049,5262.25,3312.000944,10151,2845,0,0,0,0,200,168,263.0540576,219.2117147,0,272,30.41666667,77.60794047,6022.992424,2,2,0,4,10,0,0,0,0,33.18181818,13.33333333,57,0,0,0,365,4,22855,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,1
10.0.2.15-10.0.2.5-45613-5432-6,10.0.2.15,45613,10.0.2.5,5432,6,15/12/2025 11:06:31 PM,12967811,2,1,0,0,0,0,0,0,0,0,0,0,0,0.231342051,6483905.5,9168055.904,1.30E+07,1111,1.30E+07,1.30E+07,0,1.30E+07,1.30E+07,0,0,0,0,0,0,0,0,0,64,32,0.154228034,0.077114017,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,502,46,0,32,0,0,0,0,1.30E+07,0,1.30E+07,1.30E+07,0
10.0.2.15-10.0.2.5-45613-5432-6,10.0.2.15,45613,10.0.2.5,5432,6,15/12/2025 11:08:38 PM,9627,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,19632.2842,1038.745196,1069.666667,712.3970101,2164,17,6656,1664,1265.341588,3513,771,8205,2051.25,433.5799619,2474,1445,0,0,0,0,168,168,519.3725979,519.3725979,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,31658,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-38719-5432-6,10.0.2.15,38719,10.0.2.5,5432,6,15/12/2025 11:08:39 PM,26227,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,7206.314104,381.2864605,2914.111111,2271.320786,7470,1,22824,5706,3118.415944,10237,3220,22924,5731,6579.894427,14527,1,0,0,0,0,168,168,190.6432303,190.6432303,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,10928,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-38317-5432-6,10.0.2.15,38317,10.0.2.5,5432,6,15/12/2025 11:08:39 PM,22882,5,5,80,109,41,0,16,21.92031022,96,0,21.8,41.8592881,8259.767503,437.0247356,2542.444444,1521.369047,5523,40,14845,3711.25,3173.029402,8408,1508,20156,5039,3076.339058,9507,2514,0,0,0,0,168,168,218.5123678,218.5123678,0,96,17.18181818,30.56081865,933.9636364,1,2,0,4,9,0,0,0,1,18.9,16,21.8,0,0,0,189,4,11743,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-35397-5432-6,10.0.2.15,35397,10.0.2.5,5432,6,15/12/2025 11:08:39 PM,28116,6,5,80,285,41,0,13.33333333,20.66559137,272,0,57,120.3204056,12981.932,391.2363067,2811.6,2231.932705,6233,30,25263,5052.6,2632.791731,7598,1289,25475,6368.75,3942.648296,12222,3652,0,0,0,0,200,168,213.4016219,177.8346849,0,272,30.41666667,77.60794047,6022.992424,2,2,0,4,10,0,0,0,0,33.18181818,13.33333333,57,0,0,0,365,4,18443,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,1
10.0.2.15-10.0.2.5-40411-5432-6,10.0.2.15,40411,10.0.2.5,5432,6,15/12/2025 11:08:40 PM,15717,5,5,83,112,42,0,16.6,22.73323558,99,0,22.4,43.189119,12406.94789,636.253738,1746.333333,1538.288334,4278,2,12268,3067,1034.624247,4278,2183,13514,3378.5,3027.532163,6119,2,0,0,0,0,168,168,318.126869,318.126869,0,99,17.72727273,31.55658698,995.8181818,1,2,0,4,9,0,0,0,1,19.5,16.6,22.4,0,0,0,195,4,20194,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-32789-5432-6,10.0.2.15,32789,10.0.2.5,5432,6,15/12/2025 11:08:40 PM,12450,5,5,83,112,42,0,16.6,22.73323558,99,0,22.4,43.189119,15662.6506,803.2128514,1383.333333,914.8901573,2519,25,9447,2361.75,947.420841,3539,1265,9931,2482.75,962.6236284,3736,1389,0,0,0,0,168,168,401.6064257,401.6064257,0,99,17.72727273,31.55658698,995.8181818,1,2,0,4,9,0,0,0,1,19.5,16.6,22.4,0,0,0,195,4,26896,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-33691-5432-6,10.0.2.15,33691,10.0.2.5,5432,6,15/12/2025 11:08:41 PM,20391,5,5,83,112,42,0,16.6,22.73323558,99,0,22.4,43.189119,9563.042519,490.4124369,2265.666667,1804.518842,6097,46,16533,4133.25,2641.040499,6543,1025,18610,4652.5,2771.468985,8340,1661,0,0,0,0,168,168,245.2062184,245.2062184,0,99,17.72727273,31.55658698,995.8181818,1,2,0,4,9,0,0,0,1,19.5,16.6,22.4,0,0,0,195,4,13142,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-33381-5432-6,10.0.2.15,33381,10.0.2.5,5432,6,15/12/2025 11:08:41 PM,17903,5,5,83,112,42,0,16.6,22.73323558,99,0,22.4,43.189119,10892.02927,558.5656035,1989.222222,1495.723552,4569,25,12942,3235.5,2037.674246,5993,1387,15862,3965.5,1510.055297,5821,2664,0,0,0,0,168,168,279.2828018,279.2828018,0,99,17.72727273,31.55658698,995.8181818,1,2,0,4,9,0,0,0,1,19.5,16.6,22.4,0,0,0,195,4,16545,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-45851-5432-6,10.0.2.15,45851,10.0.2.5,5432,6,15/12/2025 11:08:42 PM,26988,6,5,83,287,42,0,13.83333333,21.43284084,274,0,57.4,121.2138606,13709.79695,407.5885579,2698.8,1922.682605,5580,35,23236,4647.2,3149.869315,8418,1372,24080,6020,2074.467803,8315,3400,0,0,0,0,200,168,222.3210316,185.2675263,0,274,30.83333333,78.20815272,6116.515152,2,2,0,4,10,0,0,0,0,33.63636364,13.83333333,57.4,0,0,0,370,4,23288,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,1
10.0.2.15-10.0.2.5-45449-5432-6,10.0.2.15,45449,10.0.2.5,5432,6,15/12/2025 11:08:42 PM,12388,5,5,79,108,41,0,15.8,21.66102491,95,0,21.6,41.41618041,15095.25347,807.2328059,1376.444444,922.0196732,2649,20,8977,2244.25,973.3941904,3629,1406,10251,2562.75,1504.910269,4075,762,0,0,0,0,168,168,403.616403,403.616403,0,95,17,30.23243292,914,1,2,0,4,9,0,0,0,1,18.7,15.8,21.6,0,0,0,187,4,24336,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-41417-5432-6,10.0.2.15,41417,10.0.2.5,5432,6,15/12/2025 11:08:43 PM,17773,5,5,79,108,41,0,15.8,21.66102491,95,0,21.6,41.41618041,10521.57767,562.6512125,1974.777778,1427.711086,4170,27,13239,3309.75,1122.037841,4173,1813,14726,3681.5,2897.564782,7566,1165,0,0,0,0,168,168,281.3256063,281.3256063,0,95,17,30.23243292,914,1,2,0,4,9,0,0,0,1,18.7,15.8,21.6,0,0,0,187,4,15966,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-41787-5432-6,10.0.2.15,41787,10.0.2.5,5432,6,15/12/2025 11:08:43 PM,14421,5,5,79,108,41,0,15.8,21.66102491,95,0,21.6,41.41618041,12967.20061,693.4331877,1602.333333,970.8287697,2610,32,9933,2483.25,1133.280599,4038,1588,12756,3189,1078.10791,4726,2417,0,0,0,0,168,168,346.7165939,346.7165939,0,95,17,30.23243292,914,1,2,0,4,9,0,0,0,1,18.7,15.8,21.6,0,0,0,187,4,21447,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-42497-5432-6,10.0.2.15,42497,10.0.2.5,5432,6,15/12/2025 11:08:44 PM,17235,5,5,79,108,41,0,15.8,21.66102491,95,0,21.6,41.41618041,10850.01451,580.2146794,1915,1561.589175,5280,35,12972,3243,2386.568946,6641,1336,14326,3581.5,1399.763194,5280,2082,0,0,0,0,168,168,290.1073397,290.1073397,0,95,17,30.23243292,914,1,2,0,4,9,0,0,0,1,18.7,15.8,21.6,0,0,0,187,4,17492,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-35657-5432-6,10.0.2.15,35657,10.0.2.5,5432,6,15/12/2025 11:08:44 PM,17675,5,5,79,108,41,0,15.8,21.66102491,95,0,21.6,41.41618041,10579.91513,565.7708628,1963.888889,1374.277396,3858,26,13268,3317,1884.450229,5580,1037,15032,3758,1905.117144,6331,1836,0,0,0,0,168,168,282.8854314,282.8854314,0,95,17,30.23243292,914,1,2,0,4,9,0,0,0,1,18.7,15.8,21.6,0,0,0,187,4,15734,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-35807-5432-6,10.0.2.15,35807,10.0.2.5,5432,6,15/12/2025 11:08:45 PM,14107,5,5,79,108,41,0,15.8,21.66102491,95,0,21.6,41.41618041,13255.83044,708.8679379,1567.444444,1174.622185,3742,18,11459,2864.75,832.066654,3742,1869,11609,2902.25,1821.158125,5327,1081,0,0,0,0,168,168,354.433969,354.433969,0,95,17,30.23243292,914,1,2,0,4,9,0,0,0,1,18.7,15.8,21.6,0,0,0,187,4,21678,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-42517-5432-6,10.0.2.15,42517,10.0.2.5,5432,6,15/12/2025 11:08:45 PM,14602,5,5,79,108,41,0,15.8,21.66102491,95,0,21.6,41.41618041,12806.46487,684.8376935,1622.444444,1276.65433,3785,16,8052,2013,828.3582156,2824,1178,13444,3361,2293.819522,6625,1247,0,0,0,0,168,168,342.4188467,342.4188467,0,95,17,30.23243292,914,1,2,0,4,9,0,0,0,1,18.7,15.8,21.6,0,0,0,187,4,20266,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-37049-5432-6,10.0.2.15,37049,10.0.2.5,5432,6,15/12/2025 11:08:46 PM,15787,5,5,79,108,41,0,15.8,21.66102491,95,0,21.6,41.41618041,11845.18908,633.4325711,1754.111111,1299.891288,3584,26,12423,3105.75,1467.775045,4943,1822,12367,3091.75,1666.313771,4673,744,0,0,0,0,168,168,316.7162856,316.7162856,0,95,17,30.23243292,914,1,2,0,4,9,0,0,0,1,18.7,15.8,21.6,0,0,0,187,4,19499,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
10.0.2.15-10.0.2.5-35825-5432-6,10.0.2.15,35825,10.0.2.5,5432,6,15/12/2025 11:08:46 PM,16466,5,5,79,108,41,0,15.8,21.66102491,95,0,21.6,41.41618041,11356.73509,607.3120369,1829.555556,1347.142635,4033,31,12395,3098.75,2424.243026,6482,1072,13562,3390.5,1588.305911,4683,1079,0,0,0,0,168,168,303.6560185,303.6560185,0,95,17,30.23243292,914,1,2,0,4,9,0,0,0,1,18.7,15.8,21.6,0,0,0,187,4,16795,0,0,0,0,64240,46,2,32,0,0,0,0,0,0,0,0,0
